species,count,strat_name,r_year,year_cent,firstyr,strat_idx1,strat_idx2,strat_idx3,strat_idx4,year_idx1,year_idx2,year_idx3,year_idx4,route_idx1,obser_idx1,obser_route_idx1,row_idx1
carolina_wren,9,US-GA-27,2004,6,0,13,13,13,13,35,35,35,35,329,139,1094,8788
carolina_wren,8,US-GA-27,2005,7,0,13,13,13,13,36,36,36,36,329,139,1094,8789
carolina_wren,2,US-GA-27,2006,8,0,13,13,13,13,37,37,37,37,329,139,1094,8790
carolina_wren,4,US-GA-27,2008,10,0,13,13,13,13,39,39,39,39,329,139,1094,8791
carolina_wren,7,US-GA-27,2009,11,1,13,13,13,13,40,40,40,40,329,142,1216,8792
carolina_wren,15,US-GA-27,2010,12,0,13,13,13,13,41,41,41,41,329,142,1216,8793
carolina_wren,10,US-GA-27,2011,13,0,13,13,13,13,42,42,42,42,329,142,1216,8794
carolina_wren,9,US-GA-27,2012,14,0,13,13,13,13,43,43,43,43,329,142,1216,8795
carolina_wren,18,US-GA-27,2013,15,0,13,13,13,13,44,44,44,44,329,142,1216,8796
carolina_wren,7,US-GA-27,2014,16,0,13,13,13,13,45,45,45,45,329,142,1216,8797
carolina_wren,10,US-GA-27,2015,17,0,13,13,13,13,46,46,46,46,329,142,1216,8798
carolina_wren,12,US-GA-27,2016,18,0,13,13,13,13,47,47,47,47,329,142,1216,8799
carolina_wren,27,US-GA-27,2019,21,1,13,13,13,13,50,50,50,50,329,144,1241,8800
carolina_wren,3,US-GA-27,1976,-22,1,13,13,13,13,7,7,7,7,330,150,1387,8801
carolina_wren,3,US-GA-27,1977,-21,0,13,13,13,13,8,8,8,8,330,150,1387,8802
carolina_wren,2,US-GA-27,1978,-20,0,13,13,13,13,9,9,9,9,330,150,1387,8803
carolina_wren,26,US-GA-27,1982,-16,1,13,13,13,13,13,13,13,13,330,148,1287,8804
carolina_wren,26,US-GA-27,1983,-15,1,13,13,13,13,14,14,14,14,330,151,1399,8805
carolina_wren,36,US-GA-27,1984,-14,1,13,13,13,13,15,15,15,15,330,146,1262,8806
carolina_wren,5,US-GA-27,1987,-11,1,13,13,13,13,18,18,18,18,330,145,1252,8807
carolina_wren,9,US-GA-27,1988,-10,0,13,13,13,13,19,19,19,19,330,145,1252,8808
carolina_wren,5,US-GA-27,1989,-9,0,13,13,13,13,20,20,20,20,330,145,1252,8809
carolina_wren,6,US-GA-27,1990,-8,0,13,13,13,13,21,21,21,21,330,145,1252,8810
carolina_wren,18,US-GA-27,1991,-7,0,13,13,13,13,22,22,22,22,330,145,1252,8811
carolina_wren,1,US-GA-27,1992,-6,0,13,13,13,13,23,23,23,23,330,145,1252,8812
carolina_wren,4,US-GA-27,1993,-5,0,13,13,13,13,24,24,24,24,330,145,1252,8813
carolina_wren,7,US-GA-27,1994,-4,0,13,13,13,13,25,25,25,25,330,145,1252,8814
carolina_wren,8,US-GA-27,1995,-3,0,13,13,13,13,26,26,26,26,330,145,1252,8815
carolina_wren,3,US-GA-27,1996,-2,0,13,13,13,13,27,27,27,27,330,145,1252,8816
carolina_wren,7,US-GA-27,1997,-1,0,13,13,13,13,28,28,28,28,330,145,1252,8817
carolina_wren,10,US-GA-27,1998,0,0,13,13,13,13,29,29,29,29,330,145,1252,8818
carolina_wren,17,US-GA-27,1999,1,0,13,13,13,13,30,30,30,30,330,145,1252,8819
carolina_wren,12,US-GA-27,2000,2,0,13,13,13,13,31,31,31,31,330,145,1252,8820
carolina_wren,6,US-GA-27,2001,3,0,13,13,13,13,32,32,32,32,330,145,1252,8821
carolina_wren,12,US-GA-27,2002,4,0,13,13,13,13,33,33,33,33,330,145,1252,8822
carolina_wren,12,US-GA-27,2003,5,0,13,13,13,13,34,34,34,34,330,145,1252,8823
carolina_wren,34,US-GA-27,2006,8,1,13,13,13,13,37,37,37,37,330,147,1274,8824
carolina_wren,32,US-GA-27,2008,10,0,13,13,13,13,39,39,39,39,330,147,1274,8825
carolina_wren,34,US-GA-27,2009,11,0,13,13,13,13,40,40,40,40,330,147,1274,8826
carolina_wren,21,US-GA-27,2010,12,0,13,13,13,13,41,41,41,41,330,147,1274,8827
carolina_wren,28,US-GA-27,2011,13,0,13,13,13,13,42,42,42,42,330,147,1274,8828
carolina_wren,12,US-GA-27,2012,14,0,13,13,13,13,43,43,43,43,330,147,1274,8829
carolina_wren,33,US-GA-27,2013,15,0,13,13,13,13,44,44,44,44,330,147,1274,8830
carolina_wren,31,US-GA-27,2014,16,0,13,13,13,13,45,45,45,45,330,147,1274,8831
carolina_wren,24,US-GA-27,2015,17,0,13,13,13,13,46,46,46,46,330,147,1274,8832
carolina_wren,22,US-GA-27,2017,19,1,13,13,13,13,48,48,48,48,330,149,1299,8833
carolina_wren,19,US-GA-27,2018,20,0,13,13,13,13,49,49,49,49,330,149,1299,8834
carolina_wren,24,US-GA-27,2019,21,0,13,13,13,13,50,50,50,50,330,149,1299,8835
carolina_wren,0,US-GA-27,1978,-20,1,13,13,13,13,9,9,9,9,331,153,1423,8836
carolina_wren,15,US-GA-27,1981,-17,1,13,13,13,13,12,12,12,12,331,154,1434,8837
carolina_wren,12,US-GA-27,1982,-16,0,13,13,13,13,13,13,13,13,331,154,1434,8838
carolina_wren,20,US-GA-27,1983,-15,0,13,13,13,13,14,14,14,14,331,154,1434,8839
carolina_wren,23,US-GA-27,1984,-14,0,13,13,13,13,15,15,15,15,331,154,1434,8840
carolina_wren,28,US-GA-27,1985,-13,0,13,13,13,13,16,16,16,16,331,154,1434,8841
carolina_wren,36,US-GA-27,1986,-12,0,13,13,13,13,17,17,17,17,331,154,1434,8842
carolina_wren,27,US-GA-27,1987,-11,0,13,13,13,13,18,18,18,18,331,154,1434,8843
carolina_wren,17,US-GA-27,1988,-10,0,13,13,13,13,19,19,19,19,331,154,1434,8844
carolina_wren,42,US-GA-27,1989,-9,0,13,13,13,13,20,20,20,20,331,154,1434,8845
carolina_wren,24,US-GA-27,1990,-8,0,13,13,13,13,21,21,21,21,331,154,1434,8846
carolina_wren,27,US-GA-27,1991,-7,0,13,13,13,13,22,22,22,22,331,154,1434,8847
carolina_wren,26,US-GA-27,1992,-6,0,13,13,13,13,23,23,23,23,331,154,1434,8848
carolina_wren,34,US-GA-27,1993,-5,0,13,13,13,13,24,24,24,24,331,154,1434,8849
carolina_wren,36,US-GA-27,1994,-4,0,13,13,13,13,25,25,25,25,331,154,1434,8850
carolina_wren,27,US-GA-27,1995,-3,0,13,13,13,13,26,26,26,26,331,154,1434,8851
carolina_wren,27,US-GA-27,1996,-2,0,13,13,13,13,27,27,27,27,331,154,1434,8852
carolina_wren,16,US-GA-27,1997,-1,0,13,13,13,13,28,28,28,28,331,154,1434,8853
carolina_wren,23,US-GA-27,1998,0,0,13,13,13,13,29,29,29,29,331,154,1434,8854
carolina_wren,14,US-GA-27,1999,1,0,13,13,13,13,30,30,30,30,331,154,1434,8855
carolina_wren,21,US-GA-27,2000,2,0,13,13,13,13,31,31,31,31,331,154,1434,8856
carolina_wren,9,US-GA-27,2002,4,0,13,13,13,13,33,33,33,33,331,154,1434,8857
carolina_wren,12,US-GA-27,2003,5,0,13,13,13,13,34,34,34,34,331,154,1434,8858
carolina_wren,26,US-GA-27,2004,6,0,13,13,13,13,35,35,35,35,331,154,1434,8859
carolina_wren,26,US-GA-27,2005,7,0,13,13,13,13,36,36,36,36,331,154,1434,8860
carolina_wren,21,US-GA-27,2006,8,0,13,13,13,13,37,37,37,37,331,154,1434,8861
carolina_wren,29,US-GA-27,2008,10,0,13,13,13,13,39,39,39,39,331,154,1434,8862
carolina_wren,17,US-GA-27,2009,11,0,13,13,13,13,40,40,40,40,331,154,1434,8863
carolina_wren,21,US-GA-27,2010,12,0,13,13,13,13,41,41,41,41,331,154,1434,8864
carolina_wren,11,US-GA-27,2011,13,0,13,13,13,13,42,42,42,42,331,154,1434,8865
carolina_wren,16,US-GA-27,2012,14,0,13,13,13,13,43,43,43,43,331,154,1434,8866
carolina_wren,61,US-GA-27,2013,15,1,13,13,13,13,44,44,44,44,331,156,1459,8867
carolina_wren,78,US-GA-27,2014,16,1,13,13,13,13,45,45,45,45,331,157,1471,8868
carolina_wren,45,US-GA-27,2016,18,0,13,13,13,13,47,47,47,47,331,157,1471,8869
carolina_wren,32,US-GA-27,2018,20,0,13,13,13,13,49,49,49,49,331,157,1471,8870
carolina_wren,57,US-GA-27,2019,21,0,13,13,13,13,50,50,50,50,331,157,1471,8871
carolina_wren,25,US-GA-27,1977,-21,1,13,13,13,13,8,8,8,8,332,159,1494,8872
carolina_wren,24,US-GA-27,1979,-19,0,13,13,13,13,10,10,10,10,332,159,1494,8873
carolina_wren,13,US-GA-27,1980,-18,0,13,13,13,13,11,11,11,11,332,159,1494,8874
carolina_wren,14,US-GA-27,1981,-17,0,13,13,13,13,12,12,12,12,332,159,1494,8875
carolina_wren,31,US-GA-27,1982,-16,0,13,13,13,13,13,13,13,13,332,159,1494,8876
carolina_wren,38,US-GA-27,1983,-15,0,13,13,13,13,14,14,14,14,332,159,1494,8877
carolina_wren,41,US-GA-27,1984,-14,0,13,13,13,13,15,15,15,15,332,159,1494,8878
carolina_wren,36,US-GA-27,1985,-13,0,13,13,13,13,16,16,16,16,332,159,1494,8879
carolina_wren,27,US-GA-27,1986,-12,0,13,13,13,13,17,17,17,17,332,159,1494,8880
carolina_wren,22,US-GA-27,1988,-10,0,13,13,13,13,19,19,19,19,332,159,1494,8881
carolina_wren,39,US-GA-27,1989,-9,0,13,13,13,13,20,20,20,20,332,159,1494,8882
carolina_wren,68,US-GA-27,1990,-8,0,13,13,13,13,21,21,21,21,332,159,1494,8883
carolina_wren,30,US-GA-27,1991,-7,0,13,13,13,13,22,22,22,22,332,159,1494,8884
carolina_wren,29,US-GA-27,1992,-6,0,13,13,13,13,23,23,23,23,332,159,1494,8885
carolina_wren,41,US-GA-27,1993,-5,1,13,13,13,13,24,24,24,24,332,160,1578,8886
carolina_wren,33,US-GA-27,1994,-4,0,13,13,13,13,25,25,25,25,332,160,1578,8887
carolina_wren,36,US-GA-27,1995,-3,0,13,13,13,13,26,26,26,26,332,160,1578,8888
carolina_wren,29,US-GA-27,1997,-1,1,13,13,13,13,28,28,28,28,332,158,1483,8889
carolina_wren,27,US-GA-27,1998,0,0,13,13,13,13,29,29,29,29,332,158,1483,8890
carolina_wren,41,US-GA-27,1999,1,0,13,13,13,13,30,30,30,30,332,158,1483,8891
carolina_wren,23,US-GA-27,2000,2,0,13,13,13,13,31,31,31,31,332,158,1483,8892
carolina_wren,35,US-GA-27,2001,3,0,13,13,13,13,32,32,32,32,332,158,1483,8893
carolina_wren,33,US-GA-27,2002,4,0,13,13,13,13,33,33,33,33,332,158,1483,8894
carolina_wren,31,US-GA-27,2003,5,0,13,13,13,13,34,34,34,34,332,158,1483,8895
carolina_wren,38,US-GA-27,2004,6,0,13,13,13,13,35,35,35,35,332,158,1483,8896
carolina_wren,45,US-GA-27,2006,8,0,13,13,13,13,37,37,37,37,332,158,1483,8897
carolina_wren,27,US-GA-27,2007,9,0,13,13,13,13,38,38,38,38,332,158,1483,8898
carolina_wren,34,US-GA-27,2008,10,0,13,13,13,13,39,39,39,39,332,158,1483,8899
carolina_wren,32,US-GA-27,2009,11,0,13,13,13,13,40,40,40,40,332,158,1483,8900
carolina_wren,51,US-GA-27,2010,12,0,13,13,13,13,41,41,41,41,332,158,1483,8901
carolina_wren,26,US-GA-27,2011,13,0,13,13,13,13,42,42,42,42,332,158,1483,8902
carolina_wren,24,US-GA-27,2012,14,0,13,13,13,13,43,43,43,43,332,158,1483,8903
carolina_wren,38,US-GA-27,2013,15,0,13,13,13,13,44,44,44,44,332,158,1483,8904
carolina_wren,62,US-GA-27,2014,16,0,13,13,13,13,45,45,45,45,332,158,1483,8905
carolina_wren,43,US-GA-27,2015,17,0,13,13,13,13,46,46,46,46,332,158,1483,8906
carolina_wren,36,US-GA-27,2016,18,0,13,13,13,13,47,47,47,47,332,158,1483,8907
carolina_wren,46,US-GA-27,2017,19,0,13,13,13,13,48,48,48,48,332,158,1483,8908
carolina_wren,34,US-GA-27,2018,20,0,13,13,13,13,49,49,49,49,332,158,1483,8909
carolina_wren,42,US-GA-27,2019,21,0,13,13,13,13,50,50,50,50,332,158,1483,8910
carolina_wren,8,US-GA-27,1977,-21,1,13,13,13,13,8,8,8,8,333,165,1635,8911
carolina_wren,6,US-GA-27,1978,-20,0,13,13,13,13,9,9,9,9,333,165,1635,8912
carolina_wren,16,US-GA-27,1979,-19,0,13,13,13,13,10,10,10,10,333,165,1635,8913
carolina_wren,27,US-GA-27,1980,-18,1,13,13,13,13,11,11,11,11,333,164,1625,8914
carolina_wren,16,US-GA-27,1981,-17,1,13,13,13,13,12,12,12,12,333,161,1590,8915
carolina_wren,38,US-GA-27,1983,-15,0,13,13,13,13,14,14,14,14,333,164,1625,8916
carolina_wren,33,US-GA-27,1984,-14,0,13,13,13,13,15,15,15,15,333,161,1590,8917
carolina_wren,40,US-GA-27,1985,-13,0,13,13,13,13,16,16,16,16,333,164,1625,8918
carolina_wren,25,US-GA-27,1986,-12,0,13,13,13,13,17,17,17,17,333,164,1625,8919
carolina_wren,33,US-GA-27,1987,-11,1,13,13,13,13,18,18,18,18,333,163,1613,8920
carolina_wren,17,US-GA-27,1988,-10,0,13,13,13,13,19,19,19,19,333,164,1625,8921
carolina_wren,23,US-GA-27,1989,-9,0,13,13,13,13,20,20,20,20,333,164,1625,8922
carolina_wren,21,US-GA-27,1990,-8,0,13,13,13,13,21,21,21,21,333,164,1625,8923
carolina_wren,9,US-GA-27,1991,-7,0,13,13,13,13,22,22,22,22,333,164,1625,8924
carolina_wren,27,US-GA-27,1992,-6,0,13,13,13,13,23,23,23,23,333,164,1625,8925
carolina_wren,25,US-GA-27,1994,-4,1,13,13,13,13,25,25,25,25,333,162,1602,8926
carolina_wren,16,US-GA-27,1995,-3,0,13,13,13,13,26,26,26,26,333,162,1602,8927
carolina_wren,16,US-GA-27,1996,-2,0,13,13,13,13,27,27,27,27,333,162,1602,8928
carolina_wren,19,US-GA-27,1997,-1,0,13,13,13,13,28,28,28,28,333,162,1602,8929
carolina_wren,23,US-GA-27,1998,0,0,13,13,13,13,29,29,29,29,333,162,1602,8930
carolina_wren,20,US-GA-27,1999,1,0,13,13,13,13,30,30,30,30,333,162,1602,8931
carolina_wren,21,US-GA-27,2000,2,0,13,13,13,13,31,31,31,31,333,162,1602,8932
carolina_wren,18,US-GA-27,2001,3,0,13,13,13,13,32,32,32,32,333,162,1602,8933
carolina_wren,24,US-GA-27,2002,4,0,13,13,13,13,33,33,33,33,333,162,1602,8934
carolina_wren,17,US-GA-27,2003,5,0,13,13,13,13,34,34,34,34,333,162,1602,8935
carolina_wren,29,US-GA-27,2004,6,0,13,13,13,13,35,35,35,35,333,162,1602,8936
carolina_wren,22,US-GA-27,2006,8,0,13,13,13,13,37,37,37,37,333,162,1602,8937
carolina_wren,25,US-GA-27,2007,9,0,13,13,13,13,38,38,38,38,333,162,1602,8938
carolina_wren,18,US-GA-27,2008,10,0,13,13,13,13,39,39,39,39,333,162,1602,8939
carolina_wren,24,US-GA-27,2009,11,0,13,13,13,13,40,40,40,40,333,162,1602,8940
carolina_wren,34,US-GA-27,2010,12,0,13,13,13,13,41,41,41,41,333,162,1602,8941
carolina_wren,16,US-GA-27,2011,13,0,13,13,13,13,42,42,42,42,333,162,1602,8942
carolina_wren,29,US-GA-27,2012,14,0,13,13,13,13,43,43,43,43,333,162,1602,8943
carolina_wren,32,US-GA-27,2013,15,0,13,13,13,13,44,44,44,44,333,162,1602,8944
carolina_wren,32,US-GA-27,2014,16,0,13,13,13,13,45,45,45,45,333,162,1602,8945
carolina_wren,24,US-GA-27,2015,17,0,13,13,13,13,46,46,46,46,333,162,1602,8946
carolina_wren,31,US-GA-27,2016,18,0,13,13,13,13,47,47,47,47,333,162,1602,8947
carolina_wren,24,US-GA-27,2017,19,0,13,13,13,13,48,48,48,48,333,162,1602,8948
carolina_wren,32,US-GA-27,2019,21,0,13,13,13,13,50,50,50,50,333,162,1602,8949
carolina_wren,4,US-GA-27,1977,-21,1,13,13,13,13,8,8,8,8,334,167,1657,8950
carolina_wren,3,US-GA-27,1978,-20,0,13,13,13,13,9,9,9,9,334,167,1657,8951
carolina_wren,5,US-GA-27,1979,-19,0,13,13,13,13,10,10,10,10,334,167,1657,8952
carolina_wren,8,US-GA-27,1980,-18,0,13,13,13,13,11,11,11,11,334,167,1657,8953
carolina_wren,5,US-GA-27,1981,-17,0,13,13,13,13,12,12,12,12,334,167,1657,8954
carolina_wren,8,US-GA-27,1982,-16,0,13,13,13,13,13,13,13,13,334,167,1657,8955
carolina_wren,11,US-GA-27,1983,-15,0,13,13,13,13,14,14,14,14,334,167,1657,8956
carolina_wren,8,US-GA-27,1984,-14,0,13,13,13,13,15,15,15,15,334,167,1657,8957
carolina_wren,22,US-GA-27,1985,-13,1,13,13,13,13,16,16,16,16,334,166,1646,8958
carolina_wren,28,US-GA-27,1986,-12,0,13,13,13,13,17,17,17,17,334,166,1646,8959
carolina_wren,27,US-GA-27,1987,-11,0,13,13,13,13,18,18,18,18,334,166,1646,8960
carolina_wren,25,US-GA-27,1988,-10,0,13,13,13,13,19,19,19,19,334,166,1646,8961
carolina_wren,29,US-GA-27,1989,-9,0,13,13,13,13,20,20,20,20,334,166,1646,8962
carolina_wren,34,US-GA-27,1990,-8,0,13,13,13,13,21,21,21,21,334,166,1646,8963
carolina_wren,22,US-GA-27,1991,-7,0,13,13,13,13,22,22,22,22,334,166,1646,8964
carolina_wren,11,US-GA-27,1992,-6,0,13,13,13,13,23,23,23,23,334,166,1646,8965
carolina_wren,24,US-GA-27,1993,-5,0,13,13,13,13,24,24,24,24,334,166,1646,8966
carolina_wren,22,US-GA-27,1994,-4,0,13,13,13,13,25,25,25,25,334,166,1646,8967
carolina_wren,15,US-GA-27,1995,-3,0,13,13,13,13,26,26,26,26,334,166,1646,8968
carolina_wren,8,US-GA-27,2007,9,1,13,13,13,13,38,38,38,38,334,168,1668,8969
carolina_wren,50,US-GA-27,2008,10,0,13,13,13,13,39,39,39,39,334,168,1668,8970
carolina_wren,50,US-GA-27,2009,11,0,13,13,13,13,40,40,40,40,334,168,1668,8971
carolina_wren,46,US-GA-27,2010,12,0,13,13,13,13,41,41,41,41,334,168,1668,8972
carolina_wren,27,US-GA-27,2011,13,0,13,13,13,13,42,42,42,42,334,168,1668,8973
carolina_wren,22,US-GA-27,2012,14,0,13,13,13,13,43,43,43,43,334,168,1668,8974
carolina_wren,31,US-GA-27,2013,15,0,13,13,13,13,44,44,44,44,334,168,1668,8975
carolina_wren,63,US-GA-27,2014,16,0,13,13,13,13,45,45,45,45,334,168,1668,8976
carolina_wren,20,US-GA-27,2015,17,0,13,13,13,13,46,46,46,46,334,168,1668,8977
carolina_wren,36,US-GA-27,2016,18,0,13,13,13,13,47,47,47,47,334,168,1668,8978
carolina_wren,36,US-GA-27,2017,19,0,13,13,13,13,48,48,48,48,334,168,1668,8979
carolina_wren,44,US-GA-27,2018,20,0,13,13,13,13,49,49,49,49,334,168,1668,8980
carolina_wren,15,US-GA-27,1978,-20,1,13,13,13,13,9,9,9,9,335,170,1762,8981
carolina_wren,22,US-GA-27,1979,-19,0,13,13,13,13,10,10,10,10,335,170,1762,8982
carolina_wren,30,US-GA-27,1980,-18,0,13,13,13,13,11,11,11,11,335,170,1762,8983
carolina_wren,9,US-GA-27,1981,-17,1,13,13,13,13,12,12,12,12,335,171,1773,8984
carolina_wren,25,US-GA-27,1984,-14,1,13,13,13,13,15,15,15,15,335,172,1783,8985
carolina_wren,11,US-GA-27,1985,-13,0,13,13,13,13,16,16,16,16,335,172,1783,8986
carolina_wren,22,US-GA-27,1986,-12,0,13,13,13,13,17,17,17,17,335,172,1783,8987
carolina_wren,39,US-GA-27,1987,-11,0,13,13,13,13,18,18,18,18,335,172,1783,8988
carolina_wren,31,US-GA-27,1988,-10,1,13,13,13,13,19,19,19,19,335,173,1793,8989
carolina_wren,25,US-GA-27,1989,-9,0,13,13,13,13,20,20,20,20,335,173,1793,8990
carolina_wren,25,US-GA-27,1990,-8,0,13,13,13,13,21,21,21,21,335,173,1793,8991
carolina_wren,28,US-GA-27,1991,-7,0,13,13,13,13,22,22,22,22,335,173,1793,8992
carolina_wren,35,US-GA-27,1992,-6,0,13,13,13,13,23,23,23,23,335,173,1793,8993
carolina_wren,18,US-GA-27,1994,-4,0,13,13,13,13,25,25,25,25,335,173,1793,8994
carolina_wren,36,US-GA-27,1995,-3,0,13,13,13,13,26,26,26,26,335,173,1793,8995
carolina_wren,28,US-GA-27,1996,-2,0,13,13,13,13,27,27,27,27,335,173,1793,8996
carolina_wren,24,US-GA-27,1997,-1,0,13,13,13,13,28,28,28,28,335,173,1793,8997
carolina_wren,29,US-GA-27,2002,4,0,13,13,13,13,33,33,33,33,335,173,1793,8998
carolina_wren,35,US-GA-27,2005,7,0,13,13,13,13,36,36,36,36,335,173,1793,8999
carolina_wren,55,US-GA-27,2013,15,1,13,13,13,13,44,44,44,44,335,174,1803,9000
carolina_wren,66,US-GA-27,2014,16,0,13,13,13,13,45,45,45,45,335,174,1803,9001
carolina_wren,48,US-GA-27,2015,17,0,13,13,13,13,46,46,46,46,335,174,1803,9002
carolina_wren,32,US-GA-27,2016,18,0,13,13,13,13,47,47,47,47,335,174,1803,9003
carolina_wren,34,US-GA-27,2017,19,0,13,13,13,13,48,48,48,48,335,174,1803,9004
carolina_wren,39,US-GA-27,2018,20,0,13,13,13,13,49,49,49,49,335,174,1803,9005
carolina_wren,45,US-GA-27,2019,21,0,13,13,13,13,50,50,50,50,335,174,1803,9006
carolina_wren,4,US-GA-27,1976,-22,1,13,13,13,13,7,7,7,7,336,175,1813,9007
carolina_wren,8,US-GA-27,1977,-21,0,13,13,13,13,8,8,8,8,336,175,1813,9008
carolina_wren,7,US-GA-27,1978,-20,0,13,13,13,13,9,9,9,9,336,175,1813,9009
carolina_wren,12,US-GA-27,1979,-19,0,13,13,13,13,10,10,10,10,336,175,1813,9010
carolina_wren,2,US-GA-27,1980,-18,0,13,13,13,13,11,11,11,11,336,175,1813,9011
carolina_wren,5,US-GA-27,1981,-17,0,13,13,13,13,12,12,12,12,336,175,1813,9012
carolina_wren,4,US-GA-27,1982,-16,0,13,13,13,13,13,13,13,13,336,175,1813,9013
carolina_wren,3,US-GA-27,1983,-15,0,13,13,13,13,14,14,14,14,336,175,1813,9014
carolina_wren,4,US-GA-27,1984,-14,0,13,13,13,13,15,15,15,15,336,175,1813,9015
carolina_wren,3,US-GA-27,1985,-13,0,13,13,13,13,16,16,16,16,336,175,1813,9016
carolina_wren,11,US-GA-27,1986,-12,0,13,13,13,13,17,17,17,17,336,175,1813,9017
carolina_wren,10,US-GA-27,1987,-11,0,13,13,13,13,18,18,18,18,336,175,1813,9018
carolina_wren,33,US-GA-27,1990,-8,1,13,13,13,13,21,21,21,21,336,176,1823,9019
carolina_wren,22,US-GA-27,1991,-7,0,13,13,13,13,22,22,22,22,336,176,1823,9020
carolina_wren,35,US-GA-27,1992,-6,0,13,13,13,13,23,23,23,23,336,176,1823,9021
carolina_wren,35,US-GA-27,1993,-5,0,13,13,13,13,24,24,24,24,336,176,1823,9022
carolina_wren,32,US-GA-27,1994,-4,0,13,13,13,13,25,25,25,25,336,176,1823,9023
carolina_wren,19,US-GA-27,1995,-3,0,13,13,13,13,26,26,26,26,336,176,1823,9024
carolina_wren,28,US-GA-27,1996,-2,0,13,13,13,13,27,27,27,27,336,176,1823,9025
carolina_wren,31,US-GA-27,1997,-1,0,13,13,13,13,28,28,28,28,336,176,1823,9026
carolina_wren,34,US-GA-27,1998,0,0,13,13,13,13,29,29,29,29,336,176,1823,9027
carolina_wren,21,US-GA-27,1999,1,0,13,13,13,13,30,30,30,30,336,176,1823,9028
carolina_wren,19,US-GA-27,2000,2,0,13,13,13,13,31,31,31,31,336,176,1823,9029
carolina_wren,26,US-GA-27,2001,3,0,13,13,13,13,32,32,32,32,336,176,1823,9030
carolina_wren,21,US-GA-27,2002,4,0,13,13,13,13,33,33,33,33,336,176,1823,9031
carolina_wren,35,US-GA-27,2003,5,0,13,13,13,13,34,34,34,34,336,176,1823,9032
carolina_wren,43,US-GA-27,2004,6,0,13,13,13,13,35,35,35,35,336,176,1823,9033
carolina_wren,24,US-GA-27,2005,7,0,13,13,13,13,36,36,36,36,336,176,1823,9034
carolina_wren,37,US-GA-27,2006,8,0,13,13,13,13,37,37,37,37,336,176,1823,9035
carolina_wren,32,US-GA-27,2007,9,0,13,13,13,13,38,38,38,38,336,176,1823,9036
carolina_wren,30,US-GA-27,2008,10,0,13,13,13,13,39,39,39,39,336,176,1823,9037
carolina_wren,41,US-GA-27,2009,11,0,13,13,13,13,40,40,40,40,336,176,1823,9038
carolina_wren,31,US-GA-27,2010,12,0,13,13,13,13,41,41,41,41,336,176,1823,9039
carolina_wren,25,US-GA-27,2011,13,0,13,13,13,13,42,42,42,42,336,176,1823,9040
carolina_wren,24,US-GA-27,2012,14,0,13,13,13,13,43,43,43,43,336,176,1823,9041
carolina_wren,47,US-GA-27,2018,20,1,13,13,13,13,49,49,49,49,336,177,1831,9042
carolina_wren,11,US-GA-27,1978,-20,1,13,13,13,13,9,9,9,9,337,179,1849,9043
carolina_wren,15,US-GA-27,1979,-19,0,13,13,13,13,10,10,10,10,337,179,1849,9044
carolina_wren,16,US-GA-27,1980,-18,0,13,13,13,13,11,11,11,11,337,179,1849,9045
carolina_wren,19,US-GA-27,1981,-17,1,13,13,13,13,12,12,12,12,337,178,1840,9046
carolina_wren,26,US-GA-27,1984,-14,1,13,13,13,13,15,15,15,15,337,180,1939,9047
carolina_wren,11,US-GA-27,1975,-23,1,13,13,13,13,6,6,6,6,338,181,1948,9048
carolina_wren,16,US-GA-27,1976,-22,0,13,13,13,13,7,7,7,7,338,181,1948,9049
carolina_wren,13,US-GA-27,1977,-21,0,13,13,13,13,8,8,8,8,338,181,1948,9050
carolina_wren,12,US-GA-27,1978,-20,0,13,13,13,13,9,9,9,9,338,181,1948,9051
carolina_wren,15,US-GA-27,1979,-19,0,13,13,13,13,10,10,10,10,338,181,1948,9052
carolina_wren,18,US-GA-27,1980,-18,0,13,13,13,13,11,11,11,11,338,181,1948,9053
carolina_wren,25,US-GA-27,1981,-17,0,13,13,13,13,12,12,12,12,338,181,1948,9054
carolina_wren,22,US-GA-27,1982,-16,0,13,13,13,13,13,13,13,13,338,181,1948,9055
carolina_wren,14,US-GA-27,1983,-15,0,13,13,13,13,14,14,14,14,338,181,1948,9056
carolina_wren,14,US-GA-27,1984,-14,0,13,13,13,13,15,15,15,15,338,181,1948,9057
carolina_wren,17,US-GA-27,1985,-13,0,13,13,13,13,16,16,16,16,338,181,1948,9058
carolina_wren,22,US-GA-27,1986,-12,0,13,13,13,13,17,17,17,17,338,181,1948,9059
carolina_wren,28,US-GA-27,1987,-11,0,13,13,13,13,18,18,18,18,338,181,1948,9060
carolina_wren,30,US-GA-27,1988,-10,0,13,13,13,13,19,19,19,19,338,181,1948,9061
carolina_wren,15,US-GA-27,1989,-9,0,13,13,13,13,20,20,20,20,338,181,1948,9062
carolina_wren,20,US-GA-27,1990,-8,0,13,13,13,13,21,21,21,21,338,181,1948,9063
carolina_wren,24,US-GA-27,1991,-7,0,13,13,13,13,22,22,22,22,338,181,1948,9064
carolina_wren,16,US-GA-27,1992,-6,0,13,13,13,13,23,23,23,23,338,181,1948,9065
carolina_wren,10,US-GA-27,1993,-5,0,13,13,13,13,24,24,24,24,338,181,1948,9066
carolina_wren,29,US-GA-27,1994,-4,0,13,13,13,13,25,25,25,25,338,181,1948,9067
